id,name,description,dungeon_map,unlock_lv,is_boss,unlock_dungeon_id_pre1,unlock_dungeon_id_pre2,unlock_dungeon_id_next1,unlock_dungeon_id_next2,unlock_dungeon_id_next3,teams,each_loot_id,special_loot_id,show_first_loot_id,first_loot_id,each_loot_present,hero_present,rate_method,action_need,power_fix,combat,comat_fix,type,review_id,dungeon_show,tree_show,day_times,unlock_star,item_cost
40907,dungeon.name.4-7,dungeon.description.4-7,map_03,35,0,0,0,0,0,0,400941,30907001,,,,4:10600:18:0,137&6;100017&4,0,1,107.69,59229,0,9,1,,,-1,,-1
40908,dungeon.name.4-8,dungeon.description.4-8,map_03,40,0,0,0,0,0,0,400941,30908001,,,,4:10601:1:0,137&6;100017&4,0,1,129.88,71434,0,9,1,,,-1,,-1
40909,dungeon.name.4-9,dungeon.description.4-9,map_03,45,0,0,0,0,0,0,400941,30909001,,,,4:10601:2:0,137&6;100017&4,0,1,157.73,86751,0,9,1,,,-1,,-1
40910,dungeon.name.4-10,dungeon.description.4-10,map_03,50,0,0,0,0,0,0,400941,30910001,,,,4:10601:3:0,137&6;100017&4,0,1,187.7,103235,0,9,1,,,-1,,-1
40911,dungeon.name.4-11,dungeon.description.4-11,map_03,55,0,0,0,0,0,0,400941,30911001,,,,4:10601:4:0,137&6;100017&4,0,1,224.42,123431,0,9,1,,,-1,,-1
40912,dungeon.name.4-12,dungeon.description.4-12,map_03,60,0,0,0,0,0,0,400941,30912001,,,,4:10601:5:0,137&6;100017&4,0,1,259.13,142521,0,9,1,,,-1,,-1
41001,dungeon.name.4-1,dungeon.description.4-1,map_03,10,0,0,0,0,0,0,401011,525;525;525,,,,4:10012:4:0;4:10022:4:0;4:10064:1:0;4:10070:1:0,103&4,0,1,7.54,4147,0,10,1,,,-1,,-1
41002,dungeon.name.4-2,dungeon.description.4-2,map_03,20,0,0,0,0,0,0,401021,526;526;526,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,15.25,8387,0,10,1,,,-1,,-1
41003,dungeon.name.4-3,dungeon.description.4-3,map_03,30,0,0,0,0,0,0,401031,527;527;527,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,27.84,15312,0,10,1,,,-1,,-1
41004,dungeon.name.4-4,dungeon.description.4-4,map_03,40,0,0,0,0,0,0,401041,528;528;528,,,,4:10065:1:0;4:10071:1:0;4:10066:1:0;4:10072:1:0,103&6,0,1,39.43,21686,0,10,1,,,-1,,-1
41005,dungeon.name.4-5,dungeon.description.4-5,map_03,50,0,0,0,0,0,0,401011,525;525;525,,,,4:10012:4:0;4:10022:4:0;4:10064:1:0;4:10070:1:0,103&4,0,1,61.63,33896,0,10,1,,,-1,,-1
41006,dungeon.name.4-6,dungeon.description.4-6,map_03,60,0,0,0,0,0,0,401021,526;526;526,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,79.38,43659,0,10,1,,,-1,,-1
41007,dungeon.name.4-7,dungeon.description.4-7,map_03,70,0,0,0,0,0,0,401031,527;527;527,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,107.69,59229,0,10,1,,,-1,,-1
41008,dungeon.name.4-8,dungeon.description.4-8,map_03,80,0,0,0,0,0,0,401041,528;528;528,,,,4:10065:1:0;4:10071:1:0;4:10066:1:0;4:10072:1:0,103&6,0,1,129.88,71434,0,10,1,,,-1,,-1
41009,dungeon.name.4-9,dungeon.description.4-9,map_03,90,0,0,0,0,0,0,401031,527;527;527,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,157.73,86751,0,10,1,,,-1,,-1
41010,dungeon.name.4-10,dungeon.description.4-10,map_03,100,0,0,0,0,0,0,401041,528;528;528,,,,4:10065:1:0;4:10071:1:0;4:10066:1:0;4:10072:1:0,103&6,0,1,187.7,103235,0,10,1,,,-1,,-1
41011,dungeon.name.4-9,dungeon.description.4-9,map_03,90,0,0,0,0,0,0,401031,527;527;527,,,,4:10064:1:0;4:10070:1:0;4:10065:1:0;4:10071:1:0,103&5,0,1,224.42,123431,0,10,1,,,-1,,-1
41012,dungeon.name.4-10,dungeon.description.4-10,map_03,100,0,0,0,0,0,0,401041,528;528;528,,,,4:10065:1:0;4:10071:1:0;4:10066:1:0;4:10072:1:0,103&6,0,1,259.13,142521,0,10,1,,,-1,,-1
42001,dungeon.name.4-1,dungeon.description.4-1,map_03,5,0,0,0,0,0,0,401141,32001001,,,,4:50981:60:0,49&6,0,1,7.54,4147,0,11,1,,,-1,,-1
42002,dungeon.name.4-2,dungeon.description.4-2,map_03,10,0,0,0,0,0,0,401141,32002001,,,,4:50981:90:0,49&6,0,1,15.25,8387,0,11,1,,,-1,,-1
42003,dungeon.name.4-3,dungeon.description.4-3,map_03,15,0,0,0,0,0,0,401141,32003001,,,,4:50981:120:0,49&6,0,1,27.84,15312,0,11,1,,,-1,,-1
42004,dungeon.name.4-4,dungeon.description.4-4,map_03,20,0,0,0,0,0,0,401141,32004001,,,,4:50981:150:0,49&6,0,1,39.43,21686,0,11,1,,,-1,,-1
42005,dungeon.name.4-5,dungeon.description.4-5,map_03,25,0,0,0,0,0,0,401141,32005001,,,,4:50981:180:0,49&6,0,1,61.63,33896,0,11,1,,,-1,,-1
42006,dungeon.name.4-6,dungeon.description.4-6,map_03,30,0,0,0,0,0,0,401141,32006001,,,,4:50991:20:0,49&6,0,1,79.38,43659,0,11,1,,,-1,,-1
42007,dungeon.name.4-7,dungeon.description.4-7,map_03,35,0,0,0,0,0,0,401141,32007001,,,,4:50991:30:0,49&6,0,1,107.69,59229,0,11,1,,,-1,,-1
42008,dungeon.name.4-8,dungeon.description.4-8,map_03,40,0,0,0,0,0,0,401141,32008001,,,,4:50991:40:0,49&6,0,1,129.88,71434,0,11,1,,,-1,,-1
42009,dungeon.name.4-9,dungeon.description.4-9,map_03,45,0,0,0,0,0,0,401141,32009001,,,,4:50991:50:0,49&6,0,1,157.73,86751,0,11,1,,,-1,,-1
42010,dungeon.name.4-10,dungeon.description.4-10,map_03,50,0,0,0,0,0,0,401141,32010001,,,,4:50991:60:0,49&6,0,1,187.7,103235,0,11,1,,,-1,,-1
42011,dungeon.name.4-11,dungeon.description.4-11,map_03,55,0,0,0,0,0,0,401141,32011001,,,,4:51001:70:0,49&6,0,1,224.42,123431,0,11,1,,,-1,,-1
42012,dungeon.name.4-12,dungeon.description.4-12,map_03,60,0,0,0,0,0,0,401141,32012001,,,,4:51001:80:0,49&6,0,1,259.13,142521,0,11,1,,,-1,,-1
50001,dungeon.name.1-5,dungeon.description.50001,map_102,0,0,0,0,50002,0,0,500011,601,,,,8:0:1000:0,31&1;10&1;12&1,0,4,44.05,17233,15.16,7,1,sheet_dounge.dungeon_show.5,sprite/main_ui/jdtbox1_1,-1,,-1
50002,dungeon.name.1-6,dungeon.description.50002,map_102,0,0,50001,0,50003,0,0,500021,602,,,,2:13:1:1,10&1;14&1;37&1,0,4,44.37,17357,15.27,7,1,sheet_dounge.dungeon_show.6,sprite/main_ui/jdtbox1_1,-1,,-1
50003,dungeon.name.1-7,dungeon.description.50003,map_102,0,0,50002,0,50004,0,0,500031,603,,,,8:0:1200:0,65&1;66&1;8&1,0,4,44.69,17482,15.38,7,1,sheet_dounge.dungeon_show.7,sprite/main_ui/jdtbox1_1,-1,,-1
50004,dungeon.name.1-8,dungeon.description.50004,map_102,0,0,50003,0,50005,0,0,500041,604,,,,3:112:1:0,29&1;66&1;9&1,0,4,46.69,18239,16.05,7,1,sheet_dounge.dungeon_show.8,sprite/main_ui/jdtbox1_1,-1,,-1
50005,dungeon.name.1-9,dungeon.description.50005,map_102,0,0,50004,0,50006,0,0,500051,605,,,,8:0:1400:0,117&1;31&1;37&1,0,4,47.02,18368,16.16,7,1,sheet_dounge.dungeon_show.9,sprite/main_ui/jdtbox1_1,-1,,-1
50006,dungeon.name.1-10,dungeon.description.50006,map_102,0,0,50005,0,50007,0,0,500061,606,,,,9:0:50:0,66&1;9&1;14&1,0,4,47.36,18497,16.27,7,1,sheet_dounge.dungeon_show.10,sprite/main_ui/event_icon_10,-1,,-1
50007,dungeon.name.1-11,dungeon.description.50007,map_102,0,0,50006,0,50008,0,0,500071,607,,,,8:0:1600:0,65&1;8&1;31&1,0,4,49.41,19271,16.95,7,1,sheet_dounge.dungeon_show.11,sprite/main_ui/jdtbox1_1,-1,,-1
50008,dungeon.name.1-12,dungeon.description.50008,map_102,0,0,50007,0,50009,10001,0,500081,608,,,,4:10138:1:0,12&1;29&1;36&1,0,4,49.75,19405,17.07,7,1,sheet_dounge.dungeon_show.12,sprite/main_ui/jdtbox1_1,-1,,-1
50009,dungeon.name.2-1,dungeon.description.50009,map_102,0,0,50008,0,50010,0,0,500091,609,,,,8:0:1800:0,66&1;29&1;10&1,0,4,50.1,19538,17.19,7,1,sheet_dounge.dungeon_show.21,sprite/main_ui/jdtbox1_1,-1,,-1
50010,dungeon.name.2-2,dungeon.description.50010,map_102,0,0,50009,0,50011,0,0,500101,610,,,,4:52015:5:0,117&1;14&1;29&1;5&1,0,4,52.2,20331,17.89,7,1,sheet_dounge.dungeon_show.22,sprite/main_ui/btn_blackmarket_1,-1,,-1
50011,dungeon.name.2-3,dungeon.description.50011,map_102,0,0,50010,0,50012,0,0,500111,611,,,,8:0:2000:0,29&1;31&1;12&1;14&1,0,4,53.34,20582,18.11,7,1,sheet_dounge.dungeon_show.23,sprite/main_ui/jdtbox1_1,-1,,-1
50012,dungeon.name.2-4,dungeon.description.50012,map_102,0,0,50011,0,50013,0,0,500121,612,,,,2:66:1:1,31&1;12&1;10&1;8&1,0,4,53.87,20789,18.29,7,1,sheet_dounge.dungeon_show.24,sprite/main_ui/jdtbox1_1,-1,,-1
50013,dungeon.name.2-5,dungeon.description.50013,map_102,0,0,50012,0,50014,0,0,500131,613,,,,8:0:2200:0,36&1;66&1;29&1,0,4,56.21,21673,19.07,7,1,sheet_dounge.dungeon_show.25,sprite/main_ui/jdtbox1_1,-1,,-1
50014,dungeon.name.2-6,dungeon.description.50014,map_102,0,0,50013,0,50015,0,0,500141,614,,,,3:212:1:0,66&1;12&1;5&1;36&1,0,4,56.76,21887,19.26,7,1,sheet_dounge.dungeon_show.26,sprite/main_ui/jdtbox1_1,-1,,-1
50015,dungeon.name.2-7,dungeon.description.50015,map_102,0,0,50014,0,50016,0,0,500151,615,,,,8:0:2400:0,109&1;34&1;37&1;65&1,0,4,57.31,22100,19.44,7,1,sheet_dounge.dungeon_show.27,sprite/main_ui/jdtbox1_1,-1,,-1
50016,dungeon.name.2-8,dungeon.description.50016,map_102,0,0,50015,0,50017,0,0,500161,616,,,,9:0:60:0,11&1;29&1;31&1,0,4,59.73,23012,20.25,7,1,sheet_dounge.dungeon_show.28,sprite/main_ui/event_icon_10,-1,,-1
50017,dungeon.name.2-9,dungeon.description.50017,map_102,0,0,50016,0,50018,0,0,500171,617,,,,8:0:2600:0,10&1;12&1;65&1;14&1,0,4,60.3,23232,20.44,7,1,sheet_dounge.dungeon_show.29,sprite/main_ui/jdtbox1_1,-1,,-1
50018,dungeon.name.2-10,dungeon.description.50018,map_102,0,0,50017,0,50019,0,0,500181,618,,,,4:10138:1:0,36&1;9&1;10&1;66&1,0,4,60.87,23453,20.63,7,1,sheet_dounge.dungeon_show.30,sprite/main_ui/jdtbox1_1,-1,,-1
50019,dungeon.name.2-11,dungeon.description.50019,map_102,0,0,50018,0,50020,0,0,500191,619,,,,8:0:2800:0,37&1;29&1;10&1,0,4,63.35,24391,21.46,7,1,sheet_dounge.dungeon_show.31,sprite/main_ui/jdtbox1_1,-1,,-1
50020,dungeon.name.2-12,dungeon.description.50020,map_102,0,0,50019,0,50021,10021,0,500201,620,,,,4:52015:5:0,117&1;8&1;66&1;65&1;14&1,0,4,63.94,24618,21.66,7,1,sheet_dounge.dungeon_show.32,sprite/main_ui/btn_blackmarket_1,-1,,-1
50021,dungeon.name.3-1,dungeon.description.50021,map_102,0,0,50020,0,50022,0,0,500211,621,,,,8:0:3000:0,11&1;29&1;8&1;13&1,0,4,74.12,28678,25.23,7,1,sheet_dounge.dungeon_show.41,sprite/main_ui/jdtbox1_1,-1,,-1
50022,dungeon.name.3-2,dungeon.description.50022,map_102,0,0,50021,0,50023,0,0,500221,622,,,,2:9:1:1,8&1;14&1;13&1;65&1,0,4,76.36,29519,25.97,7,1,sheet_dounge.dungeon_show.42,sprite/main_ui/jdtbox1_1,-1,,-1
50023,dungeon.name.3-3,dungeon.description.50023,map_102,0,0,50022,0,50024,0,0,500231,623,,,,8:0:3200:0,8&1;37&1;66&1;65&1,0,4,77.54,29979,26.38,7,1,sheet_dounge.dungeon_show.43,sprite/main_ui/jdtbox1_1,-1,,-1
50024,dungeon.name.3-4,dungeon.description.50024,map_102,0,0,50023,0,50025,0,0,500241,624,,,,3:112:1:0,29&1;8&1;36&1;66&1,0,4,77.54,29979,26.38,7,1,sheet_dounge.dungeon_show.44,sprite/main_ui/jdtbox1_1,-1,,-1
50025,dungeon.name.3-5,dungeon.description.50025,map_102,0,0,50024,0,50026,0,0,500251,625,,,,8:0:3400:0,146&2;34&1;66&1;10&1,0,4,81.03,31305,27.54,7,1,sheet_dounge.dungeon_show.45,sprite/main_ui/jdtbox1_1,-1,,-1
50026,dungeon.name.1-1,dungeon.description.50026,map_102,0,0,50025,0,50027,0,0,500261,626,,,,9:0:70:0,34&2;66&1;14&1;36&1;5&1,0,4,81.03,31305,27.54,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50027,dungeon.name.1-1,dungeon.description.50027,map_102,0,0,50026,0,50028,0,0,500271,627,,,,8:0:3600:0,14&2;5&1;29&1;36&1;10&1,0,4,82.25,31778,27.96,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50028,dungeon.name.1-1,dungeon.description.50028,map_102,0,0,50027,0,50029,0,0,500281,628,,,,4:10138:1:0,11&2;29&1;65&1;12&1;36&1,0,4,84.59,32658,28.73,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50029,dungeon.name.1-1,dungeon.description.50029,map_102,0,0,50028,0,50030,0,0,500291,629,,,,8:0:3800:0,9&2;36&1;34&1;65&1,0,4,85.84,33143,29.16,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50030,dungeon.name.1-1,dungeon.description.50030,map_102,0,0,50029,0,50031,0,0,500301,630,,,,4:52015:5:0,146&2;36&2;37&1;11&1;5&1,0,4,85.84,33143,29.16,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50031,dungeon.name.1-1,dungeon.description.50031,map_102,0,0,50030,0,50032,0,0,500311,631,,,,8:0:4000:0,34&2;66&1;11&1;31&1,0,4,102.49,39510,34.76,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50032,dungeon.name.1-1,dungeon.description.50032,map_102,0,0,50031,0,50033,0,0,500321,632,,,,2:12:1:1,34&2;12&2;14&1;9&1;65&1,0,4,102.49,39510,34.76,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50033,dungeon.name.1-1,dungeon.description.50033,map_102,0,0,50032,0,50034,0,0,500331,633,,,,8:0:4200:0,34&2;13&2;31&1;14&1;36&1,0,4,103.93,40073,35.26,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50034,dungeon.name.1-1,dungeon.description.50034,map_102,0,0,50033,0,50035,0,0,500341,634,,,,3:112:1:0,11&2;34&1;65&1,0,4,106.74,41126,36.19,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50035,dungeon.name.1-1,dungeon.description.50035,map_102,0,0,50034,0,50036,0,0,500351,635,,,,8:0:4400:0,117&2;13&2;8&2;12&1;5&1,0,4,106.74,41126,36.19,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50036,dungeon.name.1-1,dungeon.description.50036,map_102,0,0,50035,0,50037,0,0,500361,636,,,,9:0:80:0,8&2;10&2;37&2;5&1;13&1,0,4,109.7,42263,37.19,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50037,dungeon.name.1-1,dungeon.description.50037,map_102,0,0,50036,0,50038,0,0,500371,637,,,,8:0:4600:0,66&2;36&2;5&2;12&1;37&1,0,4,112.58,43345,38.14,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50038,dungeon.name.1-1,dungeon.description.50038,map_102,0,0,50037,0,50039,0,0,500381,638,,,,4:10138:2:0,29&2;12&2;65&2;29&1;8&1,0,4,112.58,43345,38.14,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50039,dungeon.name.1-1,dungeon.description.50039,map_102,0,0,50038,0,50040,0,0,500391,639,,,,8:0:4800:0,5&2;66&2;34&2;29&1;13&1,0,4,112.58,43345,38.14,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50040,dungeon.name.1-1,dungeon.description.50040,map_102,0,0,50039,0,50041,0,0,500401,640,,,,4:52015:5:0,119&2;11&2;5&2;37&2;29&1,0,4,115.47,44427,39.09,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50041,dungeon.name.1-1,dungeon.description.50041,map_102,0,0,50040,0,50042,0,0,500411,641,,,,8:0:5000:0,36&2;14&2;34&2;31&1,0,4,132.19,51010,44.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50042,dungeon.name.1-1,dungeon.description.50042,map_102,0,0,50041,0,50043,0,0,500421,642,,,,2:8:1:1,10&2;34&2;31&2;13&2;12&1,0,4,132.19,51010,44.88,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50043,dungeon.name.1-1,dungeon.description.50043,map_102,0,0,50042,0,50044,0,0,500431,643,,,,8:0:5200:0,13&2;8&2;37&2;13&1,0,4,135.49,52250,45.98,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50044,dungeon.name.1-1,dungeon.description.50044,map_102,0,0,50043,0,50045,0,0,500441,644,,,,3:112:1:0,34&2;10&2;66&2;14&2;12&1,0,4,135.49,52250,45.98,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50045,dungeon.name.1-1,dungeon.description.50045,map_102,0,0,50044,0,50046,0,0,500451,645,,,,8:0:5400:0,109&2;31&2;10&2;14&2;11&2,0,4,135.49,52250,45.98,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50046,dungeon.name.1-1,dungeon.description.50046,map_102,0,0,50045,0,50047,0,0,500461,646,,,,9:0:90:0,36&2;65&2;66&2;8&2,0,4,142.44,54887,48.3,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50047,dungeon.name.1-1,dungeon.description.50047,map_102,0,0,50046,0,50048,0,0,500471,647,,,,8:0:5600:0,29&2;5&2;36&2;37&2;14&2,0,4,142.44,54887,48.3,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50048,dungeon.name.1-1,dungeon.description.50048,map_102,0,0,50047,0,50049,0,0,500481,648,,,,4:10138:2:0,36&2;9&2;37&2;14&2,0,4,142.44,54887,48.3,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50049,dungeon.name.1-1,dungeon.description.50049,map_102,0,0,50048,0,50050,0,0,500491,649,,,,8:0:5800:0,66&2;29&2;9&2;31&2,0,4,145.84,56160,49.42,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50050,dungeon.name.1-1,dungeon.description.50050,map_102,0,0,50049,0,50051,0,0,500501,650,,,,4:52026:5:0,107&2;5&2;36&2;66&2;29&2,0,4,145.84,56160,49.42,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50051,dungeon.name.1-1,dungeon.description.50051,map_102,0,0,50050,0,50052,0,0,500511,651,,,,8:0:6000:0,37&2;29&2;66&2;12&2,0,4,149.57,57590,50.67,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50052,dungeon.name.1-1,dungeon.description.50052,map_102,0,0,50051,0,50053,0,0,500521,652,,,,2:66:1:1,8&2;9&2;34&2;14&2,0,4,153.05,58895,51.82,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50053,dungeon.name.1-1,dungeon.description.50053,map_102,0,0,50052,0,50054,0,0,500531,653,,,,8:0:6200:0,8&2;10&2;13&2;11&2;36&2,0,4,153.05,58895,51.82,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50054,dungeon.name.1-1,dungeon.description.50054,map_102,0,0,50053,0,50055,0,0,500541,654,,,,3:112:1:0,5&2;14&2;31&2;66&2,0,4,153.05,58895,51.82,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50055,dungeon.name.1-1,dungeon.description.50055,map_102,0,0,50054,0,50056,0,0,500551,655,,,,8:0:6400:0,109&2;11&2;10&2;13&2;65&2,0,4,156.53,60200,52.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50056,dungeon.name.1-1,dungeon.description.50056,map_102,0,0,50055,0,50057,0,0,500561,656,,,,9:0:100:0,13&2;37&2;5&2;10&2;31&2,0,4,156.53,60200,52.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50057,dungeon.name.1-1,dungeon.description.50057,map_102,0,0,50056,0,50058,0,0,500571,657,,,,8:0:6600:0,10&2;65&2;34&2;12&2;66&2,0,4,156.53,60200,52.97,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50058,dungeon.name.1-1,dungeon.description.50058,map_102,0,0,50057,0,50059,0,0,500581,658,,,,4:10138:2:0,66&2;29&2;31&2;13&2;5&2,0,4,160.01,61505,54.12,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50059,dungeon.name.1-1,dungeon.description.50059,map_102,0,0,50058,0,50060,0,0,500591,659,,,,8:0:6800:0,11&3;66&2;12&2;34&2;11&2,0,4,160.01,61505,54.12,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50060,dungeon.name.1-1,dungeon.description.50060,map_102,0,0,50059,0,50061,0,0,500601,660,,,,4:52026:5:0,107&3;11&2;12&2;5&2;8&2,0,4,160.01,61505,54.12,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50061,dungeon.name.1-1,dungeon.description.50061,map_102,0,0,50060,0,50062,0,0,500611,661,,,,8:0:7000:0,66&3;10&2;31&2;12&2;29&2,0,4,163.53,63036,55.47,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50062,dungeon.name.1-1,dungeon.description.50062,map_102,0,0,50061,0,50063,0,0,500621,662,,,,2:122:1:1,34&3;29&2;37&2;10&2;12&2,0,4,163.53,63036,55.47,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50063,dungeon.name.1-1,dungeon.description.50063,map_102,0,0,50062,0,50064,0,0,500631,663,,,,8:0:7200:0,34&3;12&2;36&2;66&2;10&2,0,4,180.33,69448,61.11,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50064,dungeon.name.1-1,dungeon.description.50064,map_102,0,0,50063,0,50065,0,0,500641,664,,,,3:112:1:0,31&3;8&3;10&2;5&2;12&2,0,4,184.17,70888,62.38,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50065,dungeon.name.1-1,dungeon.description.50065,map_102,0,0,50064,0,50066,0,0,500651,665,,,,8:0:7400:0,119&3;36&3;5&2;13&2;9&2,0,4,184.17,70888,62.38,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50066,dungeon.name.1-1,dungeon.description.50066,map_102,0,0,50065,0,50067,0,0,500661,666,,,,9:0:110:0,66&3;8&2;10&2;5&2,0,4,184.17,70888,62.38,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50067,dungeon.name.1-1,dungeon.description.50067,map_102,0,0,50066,0,50068,0,0,500671,667,,,,8:0:7600:0,31&3;5&3;29&2;5&2;10&2,0,4,188.01,72328,63.64,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50068,dungeon.name.1-1,dungeon.description.50068,map_102,0,0,50067,0,50069,0,0,500681,668,,,,4:10138:3:0,29&3;5&3;11&2;9&2;14&2,0,4,188.01,72328,63.64,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50069,dungeon.name.1-1,dungeon.description.50069,map_102,0,0,50068,0,50070,0,0,500691,669,,,,8:0:7800:0,34&3;36&3;10&3;66&2;12&2,0,4,188.01,72328,63.64,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50070,dungeon.name.1-1,dungeon.description.50070,map_102,0,0,50069,0,50071,0,0,500701,670,,,,4:52026:5:0,117&3;11&3;36&3;10&2;66&2,0,4,191.85,73768,64.91,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50071,dungeon.name.1-1,dungeon.description.50071,map_102,0,0,50070,0,50072,0,0,500711,671,,,,8:0:8000:0,66&3;14&3;5&3;65&2;9&2,0,4,191.85,73768,64.91,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50072,dungeon.name.1-1,dungeon.description.50072,map_102,0,0,50071,0,50073,0,0,500721,672,,,,2:146:1:1,34&3;12&3;36&3;10&2;13&2,0,4,191.85,73768,64.91,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50073,dungeon.name.1-1,dungeon.description.50073,map_102,0,0,50072,0,50074,0,0,500731,673,,,,8:0:8200:0,14&3;12&3;13&3;29&2;11&2,0,4,195.69,75208,66.18,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50074,dungeon.name.1-1,dungeon.description.50074,map_102,0,0,50073,0,50075,0,0,500741,674,,,,3:112:1:0,36&3;10&3;66&3;10&2,0,4,195.69,75208,66.18,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50075,dungeon.name.1-1,dungeon.description.50075,map_102,0,0,50074,0,50076,0,0,500751,675,,,,8:0:8400:0,107&3;5&3;34&3;65&3;14&2,0,4,195.69,75208,66.18,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50076,dungeon.name.1-1,dungeon.description.50076,map_102,0,0,50075,0,50077,0,0,500761,676,,,,9:0:120:0,8&3;37&3;5&3;11&3;14&2,0,4,199.53,76648,67.45,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
